Project,Client,Title,Duration
sos2021-sep-arc,,#1 F01,01:18:01
sos2021-sep-arc,,#10 F10,03:51:27
sos2021-sep-arc,,#11 D03,19:17:38
sos2021-sep-arc,,#2 F02,03:31:45
sos2021-sep-arc,,#3 F03,04:45:36
sos2021-sep-arc,,#4 F04,03:14:34
sos2021-sep-arc,,#5 F05,02:20:30
sos2021-sep-arc,,#6 F06,03:10:07
sos2021-sep-arc,,#7 F07,23:32:14
sos2021-sep-arc,,#8 F08,04:09:43
sos2021-sep-arc,,#9 D02,02:48:29
